intent,patterns,response_en,response_ml
crop_disease,Treatment of Grape   healthy,No disease detected. Maintain proper care,രോഗം കണ്ടെത്തിയില്ല. ശരിയായ പരിചരണം പാലിക്കുക
crop_disease,Remedy for Grape   healthy,No disease detected. Maintain proper care,രോഗം കണ്ടെത്തിയില്ല. ശരിയായ പരിചരണം പാലിക്കുക
crop_disease,Treatment of Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Cure for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Ways to cure Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Treatment of Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Cure for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Remedy for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Remedy for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Remedy for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Cure for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Cure for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Treatment of Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to treat Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Ways to cure Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Remedy for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Solution for Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Ways to cure Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,How to manage Orange   Haunglongbing (Citrus greening),No cure available; remove infected trees,പരിഹാരം ഇല്ല; രോഗബാധിത വൃക്ഷങ്ങൾ നീക്കം ചെയ്യുക
crop_disease,Ways to cure Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to manage Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to manage Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Treatment of Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Solution for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to treat Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to treat Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to treat Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Ways to cure Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Treatment of Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Treatment of Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to manage Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Ways to cure Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Ways to cure Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Cure for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Solution for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to treat Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Treatment of Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Remedy for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to manage Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Treatment of Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Ways to cure Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Remedy for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Remedy for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,Solution for Peach   Bacterial spot,Apply copper-based bactericide,താമ്ര അധിഷ്ഠിത ബാക്ടീരിസൈഡ് പ്രയോഗിക്കുക
crop_disease,How to treat Peach   healthy,No disease detected. Maintain proper care,രോഗം കണ്ടെത്തിയില്ല. ശരിയായ പരിചരണം പാലിക്കുക
